 Time [s],VCap-Analog,3V3A-Analog, Time [s],PFail-Digital, Time [s],Checkpoint-Digital, Time [s],Restore-Digital, Time [s],3V3D-Digital
38.466000000000001, 3.652621269226074, 0.296064555644989, 38.465102536000003, 0, 38.465102536000003, 0, 38.465102536000003, 0, 38.465102536000003, 0
38.467000000000006, 3.657687902450562, 0.301191627979279, 39.218685760000007, 1, 39.320109848000001, 1, 39.320121088000000, 1, 39.218470000000003, 1
38.468000000000004, 3.652621269226074, 0.296064555644989, 40.347589768000006, 0, 39.320112808000005, 0, 39.320124088000000, 0, 39.218470024000005, 0
38.469000000000001, 3.652621269226074, 0.301191627979279, 41.349780040000006, 1, 39.429428640000005, 1, 39.323019216000006, 1, 39.218470120000006, 1
38.470000000000006, 3.652621269226074, 0.301191627979279, 41.358255912000004, 0, 39.504009040000007, 0, 39.404113272000004, 0, 39.218470144000001, 0
38.471000000000004, 3.652621269226074, 0.296064555644989, 41.358255920000005, 1, 39.529502720000004, 1, , , 39.218470248000003, 1
38.472000000000001, 3.657687902450562, 0.301191627979279, 41.358342976000003, 0, 39.604086208000005, 0, , , 39.218470272000005, 0
38.473000000000006, 3.657687902450562, 0.296064555644989, 41.358342984000004, 1, 39.629581272000003, 1, , , 39.218471888000003, 1
38.474000000000004, 3.657687902450562, 0.296064555644989, 41.358429912000005, 0, 39.704165872000004, 0, , , 39.218471912000005, 0
38.475000000000001, 3.662754535675049, 0.296064555644989, 41.358429920000006, 1, 39.729584704000004, 1, , , 39.218472008000006, 1
38.476000000000006, 3.662754535675049, 0.296064555644989, 41.358472904000003, 0, 39.804169648000006, 0, , , 39.218472104000000, 0
38.477000000000004, 3.662754535675049, 0.296064555644989, 41.358472928000005, 1, 39.829651312000003, 1, , , 39.218473752000001, 1
38.478000000000002, 3.662754535675049, 0.301191627979279, 41.358474848000000, 0, 39.904235096000001, 0, , , 39.218474040000004, 0
38.479000000000006, 3.657687902450562, 0.296064555644989, 41.358474856000001, 1, 39.929730688000006, 1, , , 39.218474072000006, 1
38.480000000000004, 3.657687902450562, 0.296064555644989, 41.358542776000000, 0, 40.004314880000003, 0, , , 39.218474112000003, 0
38.481000000000002, 3.657687902450562, 0.296064555644989, 41.358542792000001, 1, 40.029810016000006, 1, , , 39.218474136000005, 1
38.482000000000006, 3.662754535675049, 0.296064555644989, 41.358548200000001, 0, 40.104394800000001, 0, , , 39.218474168000000, 0
38.483000000000004, 3.657687902450562, 0.301191627979279, 41.358548224000003, 1, 40.129802736000002, 1, , , 39.218474200000003, 1
38.484000000000002, 3.662754535675049, 0.296064555644989, 41.358586944000002, 0, 40.204387032000007, 0, , , 39.218474232000005, 0
38.485000000000007, 3.657687902450562, 0.296064555644989, 41.358586960000004, 1, 40.229881480000003, 1, , , 39.218474256000000, 1
38.486000000000004, 3.662754535675049, 0.301191627979279, 41.358588864000005, 0, 40.304466040000001, 0, , , 39.218474296000004, 0
