 Time [s],VCap-Analog,3V3A-Analog, Time [s],PFail-Digital, Time [s],Checkpoint-Digital, Time [s],Restore-Digital, Time [s],3V3D-Digital
11.563000000000001, 3.667821407318115, 0.290937513113022, 11.562830456000000, 0, 11.562830456000000, 0, 11.562830456000000, 0, 11.562830456000000, 0
11.564000000000000, 3.667821407318115, 0.290937513113022, 12.409385880000000, 1, 12.525036232000000, 1, 12.525047608000001, 1, 12.409163176000000, 1
11.565000000000000, 3.667821407318115, 0.290937513113022, 13.513769912000001, 0, 12.525039224000000, 0, 12.525050648000001, 0, 12.409163184000001, 0
11.566000000000001, 3.672888040542603, 0.290937513113022, 14.693068344000000, 1, 12.733950040000000, 1, 12.527981232000000, 1, 12.409163368000000, 1
11.567000000000000, 3.672888040542603, 0.290937513113022, 14.699799304000001, 0, 12.808534472000000, 0, 12.609074688000000, 0, 12.409163376000000, 0
11.568000000000000, 3.672888040542603, 0.290937513113022, 14.699799320000000, 1, 12.934041488000000, 1, , , 12.409163432000000, 1
11.569000000000001, 3.667821407318115, 0.290937513113022, 14.699799368000001, 0, 13.008624584000000, 0, , , 12.409163440000000, 0
11.570000000000000, 3.667821407318115, 0.290937513113022, 14.699799376000001, 1, 13.134144360000001, 1, , , 12.409176456000001, 1
11.571000000000000, 3.672888040542603, 0.290937513113022, 14.700186576000000, 0, 13.208729720000001, 0, , , 12.409176480000001, 0
11.572000000000001, 3.667821407318115, 0.290937513113022, 14.700186592000001, 1, 13.334308848000001, 1, , , 12.409176520000001, 1
11.573000000000000, 3.672888040542603, 0.296064555644989, 14.700274544000001, 0, 13.408893208000000, 0, , , 12.409176536000000, 0
11.574000000000000, 3.667821407318115, 0.290937513113022, 14.700274560000000, 1, 13.534398896000001, 1, , , 12.409176576000000, 1
11.575000000000001, 3.672888040542603, 0.290937513113022, 14.700276568000000, 0, 13.608983208000000, 0, , , 12.409176600000000, 0
11.576000000000001, 3.672888040542603, 0.290937513113022, 14.700276576000000, 1, 13.734489920000001, 1, , , 12.409178327999999, 1
11.577000000000000, 3.672888040542603, 0.290937513113022, 14.700408544000000, 0, 13.809072504000000, 0, , , 12.409178344000001, 0
11.578000000000001, 3.677954673767090, 0.290937513113022, 14.700408552000001, 1, 13.934579096000000, 1, , , 12.409178384000001, 1
11.579000000000001, 3.677954673767090, 0.296064555644989, 14.700410560000000, 0, 14.692667160000001, 0, , , 12.409178424000000, 0
11.580000000000000, 3.677954673767090, 0.290937513113022, 14.700410575999999, 1, , , , , 12.409178448000000, 1
11.581000000000000, 3.677954673767090, 0.290937513113022, 14.700449640000000, 0, , , , , 12.409178480000000, 0
11.582000000000001, 3.672888040542603, 0.296064555644989, 14.700449647999999, 1, , , , , 12.409178512000000, 1
11.583000000000000, 3.672888040542603, 0.296064555644989, 14.700454552000000, 0, , , , , 12.409178544000000, 0
11.584000000000000, 3.672888040542603, 0.290937513113022, 14.700454576000000, 1, , , , , 12.409178576000000, 1
11.585000000000001, 3.672888040542603, 0.290937513113022, 14.700454752000001, 0, , , , , 12.409178608000001, 0
11.586000000000000, 3.677954673767090, 0.290937513113022, 14.700454768000000, 1, , , , , 12.409178632000000, 1
11.587000000000000, 3.677954673767090, 0.290937513113022, 14.700490328000001, 0, , , , , 12.409178671999999, 0
11.588000000000001, 3.677954673767090, 0.290937513113022, 14.700490352000001, 1, , , , , 12.409178696000000, 1
11.589000000000000, 3.672888040542603, 0.290937513113022, 14.700498560000000, 0, , , , , 12.409178736000001, 0
11.590000000000000, 3.683021306991577, 0.290937513113022, 14.700498576000001, 1, , , , , 12.409178920000000, 1
11.591000000000001, 3.677954673767090, 0.290937513113022, 14.700540544000001, 0, , , , , 14.701403552000000, 0
11.592000000000001, 3.683021306991577, 0.296064555644989, 14.700540560000000, 1, , , , , 14.701403568000000, 1
11.593000000000000, 3.677954673767090, 0.290937513113022, 14.700542552000000, 0, , , , , 14.702053624000001, 0
11.594000000000001, 3.683021306991577, 0.290937513113022, 14.700542567999999, 1, , , , , 14.702053632000000, 1
11.595000000000001, 3.683021306991577, 0.290937513113022, 14.700542695999999, 0, , , , , 14.702185544000001, 0
11.596000000000000, 3.683021306991577, 0.290937513113022, 14.700542704000000, 1, , , , , 14.702185552000000, 1
11.597000000000000, 3.677954673767090, 0.290937513113022, 14.700542744000000, 0, , , , , 14.702187560000000, 0
11.598000000000001, 3.677954673767090, 0.290937513113022, 14.700542768000000, 1, , , , , 14.702187567999999, 1
11.599000000000000, 3.677954673767090, 0.290937513113022, 14.700586584000000, 0, , , , , 14.702229544000000, 0
11.600000000000000, 3.677954673767090, 0.290937513113022, 14.700586608000000, 1, , , , , 14.702229560000001, 1
11.601000000000001, 3.677954673767090, 0.290937513113022, 14.700586848000000, 0, , , , , 14.702231512000001, 0
11.602000000000000, 3.683021306991577, 0.290937513113022, 14.700586864000000, 1, , , , , 14.702231520000000, 1
11.603000000000000, 3.683021306991577, 0.290937513113022, 14.700645536000000, 0, , , , , 14.702320544000001, 0
11.604000000000001, 3.683021306991577, 0.290937513113022, 14.700645568000001, 1, , , , , 14.702320552000000, 1
11.605000000000000, 3.683021306991577, 0.290937513113022, 14.700647504000001, 0, , , , , 14.702322560000001, 0
11.606000000000000, 3.688087940216064, 0.296064555644989, 14.700647528000001, 1, , , , , 14.702322568000000, 1
11.607000000000001, 3.688087940216064, 0.290937513113022, 14.700647648000000, 0, , , , , 14.702366512000001, 0
11.608000000000001, 3.688087940216064, 0.290937513113022, 14.700647664000000, 1, , , , , 14.702366520000000, 1
11.609000000000000, 3.688087940216064, 0.290937513113022, 14.700647696000001, 0, , , , , 14.702408608000001, 0
11.610000000000001, 3.683021306991577, 0.290937513113022, 14.700647720000001, 1, , , , , 14.702408624000000, 1
11.611000000000001, 3.683021306991577, 0.290937513113022, 14.700695544000000, 0, , , , , 14.702410631999999, 0
11.612000000000000, 3.683021306991577, 0.290937513113022, 14.700695560000000, 1, , , , , 14.702410640000000, 1
11.613000000000000, 3.683021306991577, 0.290937513113022, 14.700695727999999, 0, , , , , 14.702452584000000, 0
11.614000000000001, 3.683021306991577, 0.290937513113022, 14.700695744000001, 1, , , , , 14.702452592000000, 1
