 Time [s],VCap-Analog,3V3A-Analog, Time [s],PFail-Digital, Time [s],Checkpoint-Digital, Time [s],Restore-Digital, Time [s],3V3D-Digital
6.258000000000000, 3.662754535675049, 0.290937513113022, 6.257937432000000, 0, 6.257937432000000, 0, 6.257937432000000, 0, 6.257937432000000, 0
6.259000000000000, 3.657687902450562, 0.285810470581055, 7.017547848000000, 1, 7.120892496000001, 1, 7.120903880000000, 1, 7.017330880000000, 1
6.260000000000001, 3.657687902450562, 0.285810470581055, 8.196089048000001, 0, 7.120895496000000, 0, 7.120906920000000, 0, 7.017330888000000, 0
6.261000000000000, 3.662754535675049, 0.290937513113022, 9.236636688000001, 1, 7.329378680000000, 1, 7.123836600000001, 1, 7.017330920000000, 1
6.262000000000000, 3.662754535675049, 0.290937513113022, 9.243394400000000, 0, 7.403962296000000, 0, 7.204929832000000, 0, 7.017330928000000, 0
6.263000000000000, 3.662754535675049, 0.290937513113022, 9.243394408000000, 1, 7.529431040000000, 1, , , 7.017331056000001, 1
6.264000000000000, 3.662754535675049, 0.285810470581055, 9.243557664000001, 0, 7.604014496000000, 0, , , 7.017331072000000, 0
6.265000000000001, 3.667821407318115, 0.290937513113022, 9.243557680000000, 1, 7.729580872000001, 1, , , 7.017332792000000, 1
6.266000000000000, 3.667821407318115, 0.290937513113022, 9.243652576000001, 0, 7.804166504000000, 0, , , 7.017332808000000, 0
6.267000000000000, 3.667821407318115, 0.285810470581055, 9.243652592000000, 1, 7.929699864000000, 1, , , 7.017332848000001, 1
6.268000000000001, 3.667821407318115, 0.285810470581055, 9.243747544000000, 0, 8.004285632000000, 0, , , 7.017332864000000, 0
6.269000000000000, 3.667821407318115, 0.290937513113022, 9.243747559999999, 1, 8.129771272000001, 1, , , 7.017332976000000, 1
6.270000000000000, 3.667821407318115, 0.290937513113022, 9.243822312000001, 0, 8.204357768000001, 0, , , 7.017333000000001, 0
6.271000000000000, 3.662754535675049, 0.290937513113022, 9.243822320000000, 1, 8.229894464000001, 1, , , 7.017333040000000, 1
6.272000000000000, 3.662754535675049, 0.285810470581055, 9.243851952000000, 0, 8.304479128000001, 0, , , 7.017333064000001, 0
6.273000000000001, 3.662754535675049, 0.285810470581055, 9.243851968000001, 1, 8.329934015999999, 1, , , 7.017345296000000, 1
6.274000000000000, 3.667821407318115, 0.290937513113022, 9.243868056000000, 0, 8.404520648000000, 0, , , 7.017346040000001, 0
6.275000000000000, 3.667821407318115, 0.285810470581055, 9.243868064000001, 1, 8.429976104000000, 1, , , 7.017346064000000, 1
6.276000000000001, 3.667821407318115, 0.290937513113022, 9.243916152000001, 0, 8.504562144000001, 0, , , 7.017347720000000, 0
6.277000000000000, 3.667821407318115, 0.290937513113022, 9.243916176000001, 1, 8.530018160000001, 1, , , 7.017347736000001, 1
6.278000000000000, 3.672888040542603, 0.290937513113022, 9.243942640000000, 0, 8.604601680000000, 0, , , 7.017347776000000, 0
6.279000000000000, 3.672888040542603, 0.285810470581055, 9.243942664000000, 1, 8.630056248000001, 1, , , 7.017347800000000, 1
6.280000000000000, 3.672888040542603, 0.290937513113022, 9.243969216000000, 0, 9.236205864000000, 0, , , 7.017347832000000, 0
6.281000000000001, 3.667821407318115, 0.285810470581055, 9.243969240000000, 1, , , , , 7.017347864000000, 1
6.282000000000000, 3.667821407318115, 0.285810470581055, 9.243969288000001, 0, , , , , 9.243394392000001, 0
6.283000000000000, 3.672888040542603, 0.290937513113022, 9.243969296000000, 1, , , , , 9.243394408000000, 1
6.284000000000001, 3.667821407318115, 0.285810470581055, 9.243991040000001, 0, , , , , 9.243462792000001, 0
6.285000000000000, 3.672888040542603, 0.285810470581055, 9.243991056000000, 1, , , , , 9.243462800000000, 1
6.286000000000000, 3.667821407318115, 0.285810470581055, 9.244001960000000, 0, , , , , 9.243486096000000, 0
6.287000000000000, 3.672888040542603, 0.290937513113022, 9.244001976000000, 1, , , , , 9.243486111999999, 1
6.288000000000000, 3.672888040542603, 0.285810470581055, 9.244012856000001, 0, , , , , 9.243532736000001, 0
6.289000000000001, 3.672888040542603, 0.290937513113022, 9.244012880000000, 1, , , , , 9.243532743999999, 1
6.290000000000000, 3.672888040542603, 0.290937513113022, 9.244034624000001, 0, , , , , 9.243604296000001, 0
6.291000000000000, 3.672888040542603, 0.290937513113022, 9.244034640000001, 1, , , , , 9.243604304000000, 1
6.292000000000001, 3.672888040542603, 0.285810470581055, 9.244043896000001, 0, , , , , 9.243722576000000, 0
6.293000000000000, 3.677954673767090, 0.290937513113022, 9.244043912000000, 1, , , , , 9.243722584000000, 1
6.294000000000000, 3.677954673767090, 0.285810470581055, 9.244046016000000, 0, , , , , 9.243770896000001, 0
6.295000000000000, 3.677954673767090, 0.290937513113022, 9.244046023999999, 1, , , , , 9.243770912000000, 1
6.296000000000000, 3.672888040542603, 0.290937513113022, 9.244058008000000, 0, , , , , 9.243969216000000, 0
6.297000000000001, 3.672888040542603, 0.290937513113022, 9.244058024000001, 1, , , , , 9.243969224000001, 1
6.298000000000000, 3.672888040542603, 0.290937513113022, 9.244079808000000, 0, , , , , 9.243991040000001, 0
6.299000000000000, 3.672888040542603, 0.290937513113022, 9.244079832000001, 1, , , , , 9.243991048000000, 1
6.300000000000001, 3.677954673767090, 0.290937513113022, 9.244079872000000, 0, , , , , 9.244012856000001, 0
6.301000000000000, 3.677954673767090, 0.290937513113022, 9.244079896000001, 1, , , , , 9.244012872000001, 1
6.302000000000000, 3.677954673767090, 0.285810470581055, 9.244079936000000, 0, , , , , 9.244034624000001, 0
6.303000000000000, 3.677954673767090, 0.290937513113022, 9.244079952000000, 1, , , , , 9.244034632000000, 1
6.304000000000000, 3.683021306991577, 0.285810470581055, 9.244087896000000, 0, , , , , 9.244058000000001, 0
6.305000000000001, 3.677954673767090, 0.290937513113022, 9.244087912000001, 1, , , , , 9.244058016000000, 1
6.306000000000000, 3.683021306991577, 0.290937513113022, 9.244089824000000, 0, , , , , 9.244079808000000, 0
6.307000000000000, 3.683021306991577, 0.285810470581055, 9.244089840000001, 1, , , , , 9.244079824000000, 1
6.308000000000001, 3.677954673767090, 0.285810470581055, 9.244089960000000, 0, , , , , 9.244101616000000, 0
6.309000000000000, 3.677954673767090, 0.290937513113022, 9.244089976000000, 1, , , , , 9.244101632000000, 1
6.310000000000000, 3.677954673767090, 0.290937513113022, 9.244101624000001, 0, , , , , 9.244125040000000, 0
6.311000000000000, 3.677954673767090, 0.290937513113022, 9.244101640000000, 1, , , , , 9.244125048000001, 1
6.312000000000000, 3.683021306991577, 0.290937513113022, 9.244125040000000, 0, , , , , 9.244146792000000, 0
6.313000000000001, 3.683021306991577, 0.285810470581055, 9.244125056000000, 1, , , , , 9.244146808000000, 1
6.314000000000000, 3.683021306991577, 0.290937513113022, 9.244134120000000, 0, , , , , 9.244170144000000, 0
6.315000000000000, 3.688087940216064, 0.290937513113022, 9.244134128000001, 1, , , , , 9.244170159999999, 1
6.316000000000001, 3.688087940216064, 0.290937513113022, 9.244146792000000, 0, , , , , 9.244193504000000, 0
6.317000000000000, 3.683021306991577, 0.290937513113022, 9.244146816000001, 1, , , , , 9.244193520000000, 1
6.318000000000001, 3.688087940216064, 0.290937513113022, 9.244146864000001, 0, , , , , 9.244218528000001, 0
6.319000000000000, 3.688087940216064, 0.290937513113022, 9.244146880000001, 1, , , , , 9.244218544000001, 1
6.320000000000000, 3.688087940216064, 0.290937513113022, 9.244170144000000, 0, , , , , 9.244240319999999, 0
6.321000000000001, 3.683021306991577, 0.285810470581055, 9.244170168000000, 1, , , , , 9.244240328000000, 1
6.322000000000000, 3.683021306991577, 0.285810470581055, 9.244170216000001, 0, , , , , 9.244262048000000, 0
6.323000000000000, 3.683021306991577, 0.285810470581055, 9.244170232000000, 1, , , , , 9.244262056000000, 1
6.324000000000001, 3.683021306991577, 0.290937513113022, 9.244175896000000, 0, , , , , 9.244287008000001, 0
6.325000000000000, 3.688087940216064, 0.290937513113022, 9.244175911999999, 1, , , , , 9.244287016000001, 1
6.326000000000001, 3.688087940216064, 0.290937513113022, 9.244177968000001, 0, , , , , 9.244310360000000, 0
6.327000000000000, 3.683021306991577, 0.290937513113022, 9.244177976000000, 1, , , , , 9.244310376000001, 1
6.328000000000000, 3.688087940216064, 0.290937513113022, 9.244193504000000, 0, , , , , 9.244333751999999, 0
6.329000000000001, 3.693154811859131, 0.290937513113022, 9.244193528000000, 1, , , , , 9.244333768000001, 1
6.330000000000000, 3.693154811859131, 0.290937513113022, 9.244193632000000, 0, , , , , 9.244357152000001, 0
6.331000000000000, 3.693154811859131, 0.290937513113022, 9.244193648000000, 1, , , , , 9.244357168000001, 1
6.332000000000001, 3.688087940216064, 0.290937513113022, 9.244218528000001, 0, , , , , 9.244380576000001, 0
6.333000000000000, 3.688087940216064, 0.285810470581055, 9.244218560000000, 1, , , , , 9.244380592000001, 1
6.334000000000001, 3.688087940216064, 0.290937513113022, 9.244218591999999, 0, , , , , 9.244402336000000, 0
6.335000000000000, 3.693154811859131, 0.290937513113022, 9.244218616000001, 1, , , , , 9.244402352000000, 1
6.336000000000000, 3.693154811859131, 0.290937513113022, 9.244227632000001, 0, , , , , 9.244427352000001, 0
6.337000000000001, 3.693154811859131, 0.290937513113022, 9.244227648000001, 1, , , , , 9.244427368000000, 1
6.338000000000000, 3.693154811859131, 0.290937513113022, 9.244229576000000, 0, , , , , 9.244450784000000, 0
6.339000000000000, 3.688087940216064, 0.285810470581055, 9.244229583999999, 1, , , , , 9.244450799999999, 1
6.340000000000000, 3.698221445083618, 0.290937513113022, 9.244240319999999, 0, , , , , 9.244474192000000, 0
6.341000000000000, 3.698221445083618, 0.290937513113022, 9.244240344000001, 1, , , , , 9.244474208000000, 1
6.342000000000001, 3.698221445083618, 0.290937513113022, 9.244240384000001, 0, , , , , 9.244497624000001, 0
6.343000000000000, 3.698221445083618, 0.290937513113022, 9.244240408000000, 1, , , , , 9.244497640000001, 1
6.344000000000000, 3.698221445083618, 0.290937513113022, 9.244262048000000, 0, , , , , 9.244517848000001, 0
6.345000000000001, 3.693154811859131, 0.285810470581055, 9.244262072000000, 1, , , , , 9.244517864000001, 1
6.346000000000000, 3.693154811859131, 0.290937513113022, 9.244262120000000, 0, , , , , 9.244541344000000, 0
6.347000000000000, 3.693154811859131, 0.290937513113022, 9.244262128000001, 1, , , , , 9.244541359999999, 1
6.348000000000000, 3.698221445083618, 0.290937513113022, 9.244270896000000, 0, , , , , 9.244563136000000, 0
6.349000000000000, 3.693154811859131, 0.290937513113022, 9.244270912000001, 1, , , , , 9.244563152000001, 1
6.350000000000001, 3.698221445083618, 0.290937513113022, 9.244273016000001, 0, , , , , 9.244589752000000, 0
6.351000000000000, 3.698221445083618, 0.290937513113022, 9.244273032000001, 1, , , , , 9.244589768000001, 1
6.352000000000000, 3.698221445083618, 0.290937513113022, 9.244287008000001, 0, , , , , 9.244601760000000, 0
6.353000000000001, 3.698221445083618, 0.290937513113022, 9.244287032000001, 1, , , , , 9.244601776000000, 1
6.354000000000000, 3.698221445083618, 0.290937513113022, 9.244310368000001, 0, , , , , 9.244605264000000, 0
6.355000000000000, 3.698221445083618, 0.290937513113022, 9.244310392000001, 1, , , , , 9.244605272000001, 1
