 Time [s],VCap-Analog,3V3A-Analog, Time [s],PFail-Digital, Time [s],Checkpoint-Digital, Time [s],Restore-Digital, Time [s],3V3D-Digital
23.920000000000002, 3.596887826919556, 0.285810470581055, 23.919045640000000, 0, 23.919045640000000, 0, 23.919045640000000, 0, 23.919045640000000, 0
23.920999999999999, 3.596887826919556, 0.285810470581055, 24.808252536000001, 1, 24.907191703999999, 1, 24.907203160000002, 1, 24.808034136000000, 1
23.922000000000001, 3.601954460144043, 0.290937513113022, 25.969361496000001, 0, 24.907194696000001, 0, 24.907206160000001, 0, 24.808034152000001, 0
23.923000000000002, 3.601954460144043, 0.285810470581055, 26.974683912000000, 1, 25.969373760000000, 1, 24.910135392000001, 1, 24.808034200000002, 1
23.923999999999999, 3.601954460144043, 0.290937513113022, 26.982035463999999, 0, 26.043988544000001, 0, 24.991263671999999, 0, 24.808034240000001, 0
23.925000000000001, 3.596887826919556, 0.290937513113022, 26.982035480000000, 1, 26.169386752000001, 1, , , 24.808041767999999, 1
23.926000000000002, 3.596887826919556, 0.285810470581055, 26.982073624000002, 0, 26.244002536000000, 0, , , 24.808041807999999, 0
23.927000000000000, 3.596887826919556, 0.290937513113022, 26.982073639999999, 1, 26.369506544000000, 1, , , 24.808043192000000, 1
23.928000000000001, 3.601954460144043, 0.290937513113022, 26.982073696000000, 0, 26.444122952000001, 0, , , 24.808045887999999, 0
23.928999999999998, 3.596887826919556, 0.290937513113022, 26.982073712000002, 1, 26.569647408000002, 1, , , 24.808045895999999, 1
23.930000000000000, 3.601954460144043, 0.290937513113022, 26.982150407999999, 0, 26.974257640000001, 0, , , 24.808045935999999, 0
23.931000000000001, 3.607021093368530, 0.290937513113022, 26.982150416000000, 1, , , , , 24.808045952000001, 1
23.931999999999999, 3.607021093368530, 0.290937513113022, 26.982227432000002, 0, , , , , 26.982459095999999, 0
23.933000000000000, 3.607021093368530, 0.290937513113022, 26.982227439999999, 1, , , , , 26.982459104000000, 1
23.934000000000001, 3.601954460144043, 0.290937513113022, 26.982265896000001, 0, , , , , 26.982767127999999, 0
23.934999999999999, 3.607021093368530, 0.290937513113022, 26.982265911999999, 1, , , , , 26.982767144000000, 1
23.936000000000000, 3.607021093368530, 0.290937513113022, 26.982265976000001, 0, , , , , 26.982805855999999, 0
23.937000000000001, 3.607021093368530, 0.290937513113022, 26.982265984000001, 1, , , , , 26.982805872000000, 1
23.937999999999999, 3.601954460144043, 0.290937513113022, 26.982304480000000, 0, , , , , 26.982844104000002, 0
23.939000000000000, 3.601954460144043, 0.290937513113022, 26.982304496000001, 1, , , , , 26.982844112000002, 1
23.940000000000001, 3.601954460144043, 0.285810470581055, 26.982343239999999, 0, , , , , 26.982882104000002, 0
23.940999999999999, 3.601954460144043, 0.285810470581055, 26.982343256000000, 1, , , , , 26.982882119999999, 1
23.942000000000000, 3.607021093368530, 0.290937513113022, 26.982382072000000, 0, , , , , 26.982920048000000, 0
23.943000000000001, 3.607021093368530, 0.290937513113022, 26.982382088000001, 1, , , , , 26.982920056000001, 1
